"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Ux_adj]"  ,   "rms[Uy_adj]"  ,   "rms[Uz_adj]"  
          0,          32,          40,      -1.096796503,     -0.9399030632,     -0.8612749364
          0,          32,          41,       -1.47340765,      -1.427299869,      -1.308755587
          0,          32,          42,      -1.334311216,      -1.246806144,       -1.16138679
          0,          32,          43,      -1.206581484,       -1.16167802,      -1.085351046
          0,          32,          44,      -1.095263932,      -1.033909001,     -0.9681348802
          0,          32,          45,      -0.869824456,     -0.6427892138,     -0.7028371193
          0,          32,          46,     -0.8914688538,     -0.5898125611,     -0.6990404249
          0,          32,          47,      -1.308115571,     -0.9150625743,      -1.037656359
          0,          32,          48,      -1.280736537,     -0.9720148621,      -1.130056516
          0,          32,          49,      -1.534624303,      -1.307478526,      -1.417274656
          0,          33,           0,      -1.440783057,      -1.395321309,      -1.289033122
          0,          33,           1,      -1.221283307,     -0.9025345581,     -0.9849065898
          0,          33,           2,      -1.155756968,     -0.8141620891,       -0.95257353
          0,          33,           3,      -1.441168119,      -1.144419038,      -1.326852189
          0,          33,           4,      -1.646696019,      -1.490932287,      -1.385997976
          0,          33,           5,      -1.653388494,       -1.42154448,      -1.497322619
          0,          33,           6,      -1.255808527,      -1.008007364,      -1.028884087
          0,          33,           7,      -1.138543572,      -0.946742465,     -0.9853183425
          0,          33,           8,       -1.37154935,      -1.129038927,      -1.219971423
          0,          33,           9,      -1.648725241,      -1.501187183,      -1.486060685
          0,          33,          10,      -1.456417193,      -1.286839222,      -1.275897172
          0,          33,          11,      -1.218871574,      -1.016219648,      -1.081382099
          0,          33,          12,      -1.191071743,     -0.9517755398,      -1.084000829
          0,          33,          13,      -1.316384204,      -1.052562134,      -1.200951246
          0,          33,          14,      -1.308966897,      -1.109240124,      -1.122058841
          0,          33,          15,       -1.33833993,      -1.168130525,      -1.226962838
          0,          33,          16,       -1.47335725,      -1.373738818,      -1.271841097
          0,          33,          17,       -1.41884472,       -1.27555992,      -1.242715407
          0,          33,          18,      -1.659992366,      -1.514490678,      -1.492476822
          0,          33,          19,      -1.535299368,      -1.418929982,      -1.182049999
          0,          33,          20,      -1.446712387,      -1.270076104,       -1.14509431
          0,          33,          21,       -1.31092023,      -1.162821187,      -1.146294281
          0,          33,          22,       -1.26492666,      -1.077158458,      -1.143940201
          0,          33,          23,      -1.114828885,     -0.8921498406,     -0.9862029195
          0,          33,          24,      -1.026886029,     -0.7307789016,     -0.8916289105
          0,          33,          25,      -1.153931346,     -0.8332748339,      -1.051207583
          0,          33,          26,      -1.355329115,      -1.078739586,      -1.184848868
          0,          33,          27,      -1.086072429,     -0.8330695992,     -0.8735221898
          0,          33,          28,      -1.076967981,     -0.8267150454,     -0.8887609768
          0,          33,          29,      -1.170363521,      -1.131266651,         -1.000657
          0,          33,          30,       -1.04707067,      -0.897091034,     -0.9600862535
          0,          33,          31,      -1.254578294,      -1.078527508,      -1.005231979
          0,          33,          32,      -1.473606748,      -1.337238894,      -1.197521606
          0,          33,          33,       -1.31646542,      -1.059929403,      -1.103324197
          0,          33,          34,      -1.142804053,     -0.9076740389,      -0.964301413
          0,          33,          35,      -1.120097771,     -0.9020687215,     -0.9308947675
          0,          33,          36,     -0.9926099587,     -0.8203571057,     -0.8579939919
          0,          33,          37,      -1.101022174,     -0.9335324383,     -0.9528214666
          0,          33,          38,      -1.232515371,      -1.100987184,      -1.070170559
          0,          33,          39,      -1.225538237,      -1.080997962,      -1.096935588
          0,          33,          40,      -1.433833183,      -1.347833085,      -1.139166272
          0,          33,          41,      -1.018208849,     -0.6517172226,     -0.7282549272
          0,          33,          42,     -0.9149211001,     -0.5510699768,     -0.6743665233
          0,          33,          43,       -1.17316928,      -1.005804548,      -1.003177585
          0,          33,          44,      -1.332904294,       -1.21726148,       -1.23390568
          0,          33,          45,      -1.272822773,      -1.007566643,      -1.119148985
          0,          33,          46,      -1.158964057,       -1.08788983,      -1.026651668
          0,          33,          47,       -1.04865295,      -0.929077675,     -0.8382830308
          0,          33,          48,      -1.135812606,     -0.9006561917,     -0.9249406971
          0,          33,          49,      -1.270832331,      -1.051480743,      -1.177770974
