"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.411114,0.00239141,429157,289191,-64673.5,1.78299e+06,30912.2,164781,1.62925e+06
0.412926,0.00241124,390029,272797,-50928.7,1.65953e+06,24224.6,135208,1.53674e+06
0.414737,0.00243107,350902,256404,-37183.9,1.53608e+06,17536.5,105634,1.44422e+06
0.416548,0.00245091,311774,240010,-23439.1,1.41262e+06,10849,76060,1.35171e+06
0.418359,0.00247074,272647,223617,-9694.35,1.28916e+06,4160.89,46486,1.2592e+06
0.42017,0.00249057,233519,207223,4050.5,1.1657e+06,-2526.67,16912.5,1.16668e+06
0.421981,0.002511,220117,213284,21586.5,1.10556e+06,-22997.1,-15652,1.23852e+06
0.423792,0.00253146,223134,210952,30530.4,1.10224e+06,-38699.7,-25410.7,1.3306e+06
0.425603,0.00255184,229881,201296,34896.8,1.11573e+06,-50086,-24097.2,1.40711e+06
0.427414,0.00257222,236502,192712,39680.5,1.12927e+06,-60697.4,-22913.9,1.48395e+06
0.429225,0.00259254,242317,190960,47125.1,1.14308e+06,-66367.5,-22561.8,1.56285e+06
0.431036,0.00261286,248132,189210,54569.5,1.1569e+06,-72036.6,-22209.3,1.64175e+06
0.432847,0.00263318,253946,187458,62014.1,1.17071e+06,-77706.6,-21857.2,1.72065e+06
0.434658,0.0026535,259761,185708,69458.5,1.18453e+06,-83375.7,-21504.7,1.79956e+06
0.43647,0.00267405,259855,180248,73163.7,1.19152e+06,-78741.1,-17820.3,1.83328e+06
0.438281,0.0026948,254407,171197,73245.4,1.1919e+06,-64120.6,-10906.7,1.82323e+06
0.440092,0.00271556,248959,162145,73327,1.19228e+06,-49500.2,-3993.06,1.81318e+06
0.441903,0.00273632,243511,153093,73408.6,1.19265e+06,-34880.3,2920.3,1.80313e+06
0.443714,0.00275708,238063,144041,73490.2,1.19303e+06,-20259.8,9833.91,1.79307e+06
0.445525,0.00277784,232615,134988,73571.9,1.19341e+06,-5640.22,16747.1,1.78302e+06
0.447336,0.00279859,227166,125937,73653.5,1.19378e+06,8980.25,23660.8,1.77297e+06
0.449147,0.00281935,221718,116884,73735.2,1.19416e+06,23600.1,30574.1,1.76292e+06
0.450958,0.00284011,216270,107833,73816.8,1.19454e+06,38220.6,37487.7,1.75287e+06
0.452769,0.00286087,210822,98780.1,73898.5,1.19491e+06,52840.5,44401.1,1.74281e+06
0.45458,0.00288163,205374,89728.4,73980.1,1.19529e+06,67461,51314.7,1.73276e+06
0.456391,0.00290264,199285,80268.2,73816.5,1.18501e+06,78876.3,59546.3,1.71165e+06
0.458202,0.00292425,191686,69844.9,73075.4,1.14963e+06,82740.4,70882.5,1.66447e+06
0.460014,0.00294586,184087,59422.3,72334.2,1.11424e+06,86605,82219,1.6173e+06
0.461825,0.00296747,176488,48999,71593.1,1.07886e+06,90469.1,93555.2,1.57012e+06
0.463636,0.00298906,157482,39828,69799.4,1.03069e+06,95677.7,98560.1,1.54307e+06
0.465447,0.00301064,128348,31767.6,67071.1,971159,102079,97942.4,1.53388e+06
0.467258,0.00303222,99216.4,23707.8,64343.1,911635,108481,97326.1,1.52469e+06
0.469069,0.0030538,70082.3,15647.4,61614.8,852106,114882,96708.4,1.5155e+06
0.47088,0.00307541,73287.9,11805.8,63055.7,843010,122041,116947,1.43886e+06
0.472691,0.00309704,101539,11231.2,67725.3,872971,129788,153338,1.30996e+06
0.474502,0.00311867,129790,10656.3,72395.2,902931,137534,189728,1.18107e+06
0.476313,0.00314044,165438,15037.5,75942.4,951650,145042,229310,1.10267e+06
0.478124,0.00316256,220753,32592.4,76506,1.05023e+06,151916,277374,1.1585e+06
0.479935,0.00318468,276068,50147.8,77069.4,1.14881e+06,158790,325437,1.21433e+06
0.481746,0.0032068,331382,67702.6,77633,1.2474e+06,165664,373501,1.27016e+06
0.483558,0.00322893,386697,85258,78196.4,1.34598e+06,172538,421565,1.32598e+06
0.485369,0.00325131,474120,122208,76077.6,1.51626e+06,180346,484308,1.44664e+06
0.48718,0.00327435,595416,183619,65414.9,1.7742e+06,189166,557337,1.6809e+06
0.488991,0.00329752,583049,178001,51198.1,1.76667e+06,191743,550909,1.75709e+06
0.490802,0.00332079,522395,155479,44991.2,1.65225e+06,182173,504161,1.68359e+06
0.492613,0.00334405,461738,132957,38784.5,1.53784e+06,172604,457413,1.61009e+06
0.494424,0.00336732,401084,110435,32577.6,1.42343e+06,163034,410666,1.53659e+06
0.496235,0.00339058,340427,87911.7,26370.8,1.30902e+06,153465,363918,1.46309e+06
0.498046,0.00341385,279773,65389.7,20163.9,1.19461e+06,143896,317170,1.38959e+06
0.499857,0.00343711,219116,42866.9,13957.2,1.08019e+06,134326,270422,1.31609e+06
0.501668,0.00346038,158462,20344.9,7750.29,965782,124757,223675,1.24259e+06
0.503479,0.00348364,97805.4,-2177.86,1543.56,851368,115187,176926,1.16909e+06
0.505291,0.00350698,110973,5734.43,3005.6,883205,109081,183236,1.1741e+06
0.507102,0.00353033,128845,15586.3,4955.99,924362,103196,192928,1.18412e+06
0.508913,0.00355367,146718,25438.4,6906.82,965520,97310.3,202620,1.19414e+06
0.510724,0.00357681,156292,32900.5,4468.58,989982,92153,202558,1.21678e+06
0.512535,0.00359995,165408,40230.8,1788.51,1.01352e+06,87036.1,201959,1.24011e+06
0.514346,0.00362308,174524,47561.1,-891.613,1.03707e+06,81918.9,201359,1.26344e+06
0.516157,0.00364622,183641,54891.5,-3571.68,1.06061e+06,76802,200760,1.28678e+06
0.517968,0.00366935,192757,62221.8,-6251.8,1.08415e+06,71684.8,200161,1.31011e+06
0.519779,0.00369274,197971,76479.8,-10307.1,1.12422e+06,67482.4,195508,1.36752e+06
0.52159,0.0037166,195779,103887,-16972.7,1.19566e+06,65015.8,183161,1.48961e+06
0.523401,0.00374047,193586,131295,-23638.4,1.26709e+06,62549.1,170815,1.6117e+06
0.525212,0.00376471,181124,130625,-14061.5,1.27148e+06,75584.4,168868,1.63226e+06
0.527023,0.00378901,167281,126178,-2300.21,1.26684e+06,90704.4,168320,1.63916e+06
0.528835,0.0038133,153438,121733,9460.68,1.26221e+06,105824,167772,1.64607e+06
0.530646,0.00383759,139595,117287,21222,1.25758e+06,120944,167224,1.65297e+06
0.532457,0.00386189,125753,112842,32982.9,1.25295e+06,136064,166676,1.65988e+06
0.534268,0.00388618,111910,108395,44744.2,1.24832e+06,151184,166128,1.66678e+06
