"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
30, 3.875760000000000e-01, 7.844390000000000e-02, -1.532022332904193e-03, 5.646099707185496e-03, -5.717388597184184e+05, 5.001836149320812e+04, 2.953785856321574e+04, 6.245574292911787e+05
31, 3.668650000000000e-01, 7.894160000000000e-02, -1.518449739170880e-03, 5.201363773734239e-03, -6.302531160269888e+05, 5.050981274743898e+04, 1.480919979848144e+04, 6.814069377312078e+05
32, 3.461490000000000e-01, 7.918989999999999e-02, -1.497353121893266e-03, 4.763175633496083e-03, -6.857312812480298e+05, 4.906032854354779e+04, 1.842038906332657e+04, 7.357145864756762e+05
33, 3.254310000000000e-01, 7.917720000000000e-02, -1.469234993283226e-03, 4.332507237088063e-03, -7.389697536621667e+05, 4.681163353766130e+04, 7.698333203790751e+03, 7.859322145109922e+05
34, 3.047140000000000e-01, 7.889030000000000e-02, -1.433626410764162e-03, 3.910248270269775e-03, -8.046829383440046e+05, 4.562443711198128e+04, -3.455640513196449e+03, 8.503354623678074e+05
35, 2.840020000000000e-01, 7.831420000000000e-02, -1.390173991034974e-03, 3.497198104573242e-03, -8.832526005358576e+05, 4.267964357183913e+04, -1.801183735001091e+04, 9.266327351314586e+05
36, 2.632960000000000e-01, 7.743220000000001e-02, -1.338460833684192e-03, 3.094236316413759e-03, -9.695824890343954e+05, 4.029796075385889e+04, -3.324299101851269e+04, 1.012066652287266e+06
37, 2.426010000000000e-01, 7.622460000000000e-02, -1.278226259620715e-03, 2.702689838858338e-03, -1.070894077111312e+06, 3.974592584364056e+04, -5.395017632222947e+04, 1.115869034548668e+06
38, 2.219220000000000e-01, 7.466879999999999e-02, -1.208941558826285e-03, 2.323708290752029e-03, -1.189028942039741e+06, 3.737954400944716e+04, -7.953378909368976e+04, 1.236681150937403e+06
39, 2.012640000000000e-01, 7.273780000000001e-02, -1.129843660065291e-03, 1.959291594958936e-03, -1.326507884282600e+06, 3.454543569726287e+04, -1.063375676819071e+05, 1.377569182665692e+06
40, 1.806310000000000e-01, 7.039890000000000e-02, -1.040744522929556e-03, 1.611235547233570e-03, -1.487352078524926e+06, 2.924290792787535e+04, -1.398564006586001e+05, 1.542173662125796e+06
41, 1.600330000000000e-01, 6.761140000000000e-02, -9.402236862705224e-04, 1.282383673342673e-03, -1.676915516385381e+06, 2.213372215230881e+04, -1.697290388372639e+05, 1.732628090928342e+06
42, 1.394760000000000e-01, 6.432340000000000e-02, -8.280729177099179e-04, 9.756285134160645e-04, -1.858620289312328e+06, 1.880518649850462e+04, -1.982013616657073e+05, 1.918817744416622e+06
43, 1.189730000000000e-01, 6.046550000000000e-02, -7.058570813912768e-04, 6.938075528807806e-04, -2.092798095305551e+06, 2.191736764914956e+03, -2.828119672641975e+05, 2.170002956631632e+06
44, 9.853700000000000e-02, 5.594070000000000e-02, -5.681639704130664e-04, 4.460534284343095e-04, -2.539235546639237e+06, -1.858144940025790e+04, -4.059358433085993e+05, 2.648175355496366e+06
45, 7.818849999999999e-02, 5.060340000000000e-02, -4.119262018385733e-04, 2.398792417687845e-04, -3.178933030869453e+06, -5.321587486792100e+04, -5.412210583491956e+05, 3.307837462047494e+06
