"VARIABLE"      , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "FINDIFF_STEP"  
106             , 2.5878000000159607, 1268.7999999982935, -0.11587999999666809, 6.135750000007406, 77.46799999985843, 77.42500000018637, 31.769000000125835, -57.58600000002612, 1.793359999998495, 6.135750000007406, 1e-07           
107             , -33.10400000001296, 15116.699999992989, -17.174599999999348, 0.267579999997658, -456.73500000009693, -455.85699999961537, -265.4999999995855, 127.95159999995366, 7.818630000000667, 0.267579999997658, 1e-07           
108             , -1.4124000000115267, 2921.79999998865, -2.088009999996407, 2.6665599999961542, 19.321999999988293, 19.383000000039452, 15.061000000482494, 47.77890000001728, 3.19689999999772, 2.6665599999961542, 1e-07           
109             , 11.921999999997546, -12998.800000012523, 10.682880000004863, 6.10668000000647, 35.690999999893336, 35.29600000051758, 29.716000000123977, 41.06789999999694, -1.9144200000004858, 6.10668000000647, 1e-07           
110             , 22.246299999986732, -25995.89999999097, 20.971010000004135, 8.07021000000588, 36.908000000113184, 36.154000000454545, 33.3980000000178, 4.988799999910976, -7.654450000001839, 8.07021000000588, 1e-07           
111             , 16.069399999991962, -17063.499999991905, 14.127299999997998, 8.112339999997998, 55.89500000013903, 55.36800000038866, 44.197000000356645, -25.203000000029174, -6.345810000000715, 8.112339999997998, 1e-07           
112             , 4.2856000000146555, 240.50000000386262, 0.9156600000014697, 6.768510000011719, 96.57900000015208, 96.48800000039427, 65.24500000049116, -44.53959999997648, -1.6929800000006074, 6.768510000011719, 1e-07           
113             , 0.9693999999949021, 7241.20000000994, -4.070479999998198, 4.928250000001134, 144.34199999968644, 144.39600000026866, 89.00100000042156, -64.80860000004918, 0.37475999999873194, 4.928250000001134, 1e-07           
114             , 7.114800000020128, 2899.099999993382, 0.032220000001359494, 3.3608200000062594, 202.94199999992824, 202.81700000013282, 118.30900000009414, -95.71520000001277, -0.8913999999986614, 3.3608200000062594, 1e-07           
115             , 3.392199999993628, 1434.4999999948982, -0.015750000002118236, 1.6087500000032395, 97.64999999994917, 97.59100000006349, 48.047000000273066, -72.60039999998358, -0.13304000000182586, 1.6087500000032395, 1e-07           
116             , -41.520500000009896, 19090.099999985454, -21.617959999999453, -1.9589899999915283, -570.6599999999452, -569.5579999998035, -357.07199999956975, 160.32299999996226, 10.406890000001779, -1.9589899999915283, 1e-07           
117             , -1.1826999999839383, 2604.5999999979585, -1.8424600000017943, 0.4738100000019341, 18.873000000030338, 18.925000000447056, 15.355000000383257, 48.259399999944776, 2.389949999999884, 0.4738100000019341, 1e-07           
118             , 11.869400000016906, -12910.400000016865, 10.617259999998186, 0.9693800000036557, 36.06300000014162, 35.671000000458974, 31.010000000053495, 41.67639999996808, -4.065829999999431, 0.9693800000036557, 1e-07           
119             , 21.87220000001572, -25420.19999999923, 20.53582999999963, 0.9219699999979403, 38.65100000000066, 37.91100000039016, 35.127000000412245, 5.531700000005468, -10.428039999999667, 0.9219699999979403, 1e-07           
120             , 15.736200000004974, -16551.800000002004, 13.740370000004527, 0.6306499999997328, 57.42799999985948, 56.914000000074516, 46.669000000054695, -24.827900000079506, -8.105310000000067, 0.6306499999997328, 1e-07           
