"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.598,0.00284437,91097,-11287.6,112599,635420,36572.7,101852,1.20038e+06
0.6,0.00286194,93091.7,-11457.9,113253,637169,41098.3,107231,1.1911e+06
0.602,0.00287946,95414.8,-11410.5,112287,635797,45973.9,111315,1.17284e+06
0.604,0.00289694,97894.2,-11259.5,110550,632938,51016.2,114782,1.1503e+06
0.606,0.00291443,100374,-11108.5,108814,630079,56058.6,118249,1.12776e+06
0.608,0.00293191,102853,-10957.5,107077,627220,61100.8,121715,1.10521e+06
0.61,0.0029494,105333,-10806.5,105341,624361,66143.2,125182,1.08267e+06
0.612,0.00296689,107812,-10655.5,103604,621502,71185.5,128649,1.06013e+06
0.614,0.00298437,110292,-10504.6,101868,618642,76227.9,132116,1.03759e+06
0.616,0.00300186,112771,-10353.6,100131,615783,81270.1,135582,1.01505e+06
0.618,0.00301935,115251,-10202.6,98395,612924,86312.4,139049,992510
0.62,0.0030369,116238,-9118.35,95585.8,608331,91307.1,141859,978471
0.622,0.00305469,112131,-4847.56,89114.2,597818,96138.7,142429,993463
0.624,0.00307248,108024,-576.656,82642.5,587304,100971,142998,1.00846e+06
0.626,0.00309047,104030,2444.28,77253.4,579254,102113,143969,1.01363e+06
0.628,0.00310865,100149,4202.03,72958.3,573693,99525.5,145347,1.00888e+06
0.63,0.00312683,96268.9,5959.73,68663.4,568133,96938.5,146724,1.00413e+06
0.632,0.00314501,92388.2,7717.48,64368.3,562572,94351.4,148102,999381
